date,prec,tmin,tmean,tmax,qt
1983-06-13,21.21,27.5,28,28.5,7.501
1983-06-14,4.01,27.9,28.4,28.9,8.852
1983-06-15,0.06,27.55,28.05,28.55,7.586
1983-06-16,2.31,27.9,28.4,28.9,6.949
1983-06-17,3.45,27.45,27.95,28.45,6.992
1983-06-18,2.5,28.15,28.65,29.15,6.558
1983-06-19,2.28,26.2,26.7,27.2,8.597
1983-06-20,0.99,28.3,28.8,29.3,7.399
1983-06-21,1.33,27.65,28.15,28.65,6.788
1983-06-22,1.05,26.45,26.95,27.45,6.406
1983-06-23,4.11,26.7,27.2,27.7,6.278
1983-06-24,4.56,23.95,24.45,24.95,6.1
1983-06-25,29.72,27.4,27.9,28.4,6.253
1983-06-26,4.76,27.1,27.6,28.1,5.93
1983-06-27,12.17,27.25,27.75,28.25,5.955
1983-06-28,17.52,24.1,24.6,25.1,5.947
1983-06-29,3.2,26.4,26.9,27.4,5.522
1983-06-30,24.33,25.1,25.6,26.1,5.429
1983-07-01,29.31,26.4,26.9,27.4,6.006
1983-07-02,4.16,25.75,26.25,26.75,6.439
1983-07-03,15.33,26.6,27.1,27.6,6.278
1983-07-04,7.84,26.9,27.4,27.9,5.497
1983-07-05,26.38,26.1,26.6,27.1,5.318
1983-07-06,42.39,26.1,26.6,27.1,6.329
1983-07-07,46.29,25.3,25.8,26.3,9.999
1983-07-08,40.05,26.75,27.25,27.75,10.696
1983-07-09,11.74,25.75,26.25,26.75,7.986
1983-07-10,17.89,26.05,26.55,27.05,7.586
1983-07-11,6.61,27.45,27.95,28.45,7.467
1983-07-12,8.01,25.05,25.55,26.05,6.66
1983-07-13,6.04,27.1,27.6,28.1,6.363
1983-07-14,2.73,26.75,27.25,27.75,6.091
1983-07-15,64.21,27.55,28.05,28.55,6.142
1983-07-16,36.11,28.1,28.6,29.1,8.988
1983-07-17,10.83,26.65,27.15,27.65,7.739
1983-07-18,14.54,25.5,26,26.5,6.779
1983-07-19,2.46,27.55,28.05,28.55,6.533
1983-07-20,31.47,26.95,27.45,27.95,8.453
1983-07-21,12.22,25.65,26.15,26.65,10.696
1983-07-22,21.82,27.35,27.85,28.35,12.497
1983-07-23,24.13,25.9,26.4,26.9,9.693
1983-07-24,6.44,27,27.5,28,9.15
1983-07-25,5.12,24.4,24.9,25.4,9.345
1983-07-26,2.5,26.8,27.3,27.8,10.798
1983-07-27,9.72,26.8,27.3,27.8,9.167
1983-07-28,31.76,27.3,27.8,28.3,16.498
1983-07-29,3.55,26.4,26.9,27.4,10.5
1983-07-30,14.2,24.7,25.2,25.7,9.991
1983-07-31,18.72,26.15,26.65,27.15,9.872
1983-08-01,1.61,25.75,26.25,26.75,9.566
1983-08-02,43.04,26.8,27.3,27.8,11.902
1983-08-03,20.24,27.25,27.75,28.25,12.097
1983-08-04,40.43,26.45,26.95,27.45,21.697
1983-08-05,18.08,25.8,26.3,26.8,21.4
1983-08-06,7.96,26.3,26.8,27.3,11.8
1983-08-07,2.13,25.2,25.7,26.2,10.398
1983-08-08,1.83,27.45,27.95,28.45,9.311
1983-08-09,9.59,27.3,27.8,28.3,8.75
1983-08-10,9.73,26.95,27.45,27.95,11.095
1983-08-11,3.98,27.05,27.55,28.05,10.9
1983-08-12,4.88,25.45,25.95,26.45,9.158
1983-08-13,5.19,26.35,26.85,27.35,8.419
1983-08-14,10.03,27.1,27.6,28.1,8.317
1983-08-15,12.94,26.9,27.4,27.9,9.719
1983-08-16,0.96,26,26.5,27,8.495
1983-08-17,1.69,26.9,27.4,27.9,7.739
1983-08-18,4.5,26.05,26.55,27.05,7.289
1983-08-19,8.55,22.7,23.2,23.7,7.323
1983-08-20,18.94,26.1,26.6,27.1,7.085
1983-08-21,1.96,26.35,26.85,27.35,6.779
1983-08-22,6.76,27.1,27.6,28.1,6.558
1983-08-23,21.25,25.4,25.9,26.4,6.431
1983-08-24,3.3,26.5,27,27.5,6.287
1983-08-25,36.88,25.7,26.2,26.7,9.022
1983-08-26,5.41,26.9,27.4,27.9,9.481
1983-08-27,13.59,25.95,26.45,26.95,8.156
1983-08-28,8.03,26.5,27,27.5,10.203
1983-08-29,2.98,25.5,26,26.5,9.566
1983-08-30,15.4,26.65,27.15,27.65,10.398
1983-08-31,14.21,27.2,27.7,28.2,12.395
1983-09-01,9.61,26.9,27.4,27.9,16.099
1983-09-02,7.66,26.75,27.25,27.75,14.298
1983-09-03,3.14,26.85,27.35,27.85,10.296
1983-09-04,11.71,25.25,25.75,26.25,10.602
1983-09-05,5.66,26.45,26.95,27.45,9.948
1983-09-06,1.71,26.45,26.95,27.45,9.15
1983-09-07,3.03,26.8,27.3,27.8,8.461
1983-09-08,2.02,26.45,26.95,27.45,7.977
1983-09-09,14.32,26.25,26.75,27.25,7.867
1983-09-10,13.49,26.75,27.25,27.75,8.597
1983-09-11,37.8,26.8,27.3,27.8,9.753
1983-09-12,7.36,25.95,26.45,26.95,10.602
1983-09-13,1.96,25.5,26,26.5,9.26
1983-09-14,1.62,26.65,27.15,27.65,8.215
1983-09-15,12.82,26.75,27.25,27.75,8.546
1983-09-16,2.72,27.15,27.65,28.15,8.58
1983-09-17,4.86,26.75,27.25,27.75,9.048
1983-09-18,8.95,26.65,27.15,27.65,9.523
1983-09-19,11.99,26.5,27,27.5,14
1983-09-20,1.4,25.5,26,26.5,11.299
1983-09-21,9.42,26.75,27.25,27.75,9.251
1983-09-22,11.65,26.25,26.75,27.25,9.022
1983-09-23,0.99,26.3,26.8,27.3,8.733
1983-09-24,12.84,26.65,27.15,27.65,8.122
1983-09-25,10.39,27.05,27.55,28.05,8.308
1983-09-26,16.7,24.65,25.15,25.65,7.96
1983-09-27,1.24,26.95,27.45,27.95,7.68
1983-09-28,7.76,26.15,26.65,27.15,7.85
1983-09-29,0.62,27,27.5,28,7.688
1983-09-30,36.67,24.55,25.05,25.55,7.111
1983-10-01,6.07,26.75,27.25,27.75,7.068
1983-10-02,1.05,26.35,26.85,27.35,6.779
1983-10-03,4.86,26.35,26.85,27.35,7.085
1983-10-04,1.27,27.1,27.6,28.1,6.788
1983-10-05,0.09,26.7,27.2,27.7,6.439
1983-10-06,0.11,24.75,25.25,25.75,6.04
1983-10-07,7.37,23.75,24.25,24.75,5.955
1983-10-08,23.31,25.85,26.35,26.85,5.947
1983-10-09,33.66,26.6,27.1,27.6,6.1
1983-10-10,34.75,25.6,26.1,26.6,6.108
1983-10-11,2.9,25.95,26.45,26.95,17.798
1983-10-12,3.28,25.4,25.9,26.4,14
1983-10-13,1.83,25.7,26.2,26.7,10.696
1983-10-14,4.95,26.5,27,27.5,8.81
1983-10-15,41.87,25.65,26.15,26.65,8.368
1983-10-16,0.69,26.85,27.35,27.85,7.952
1983-10-17,2.57,26.85,27.35,27.85,8.597
1983-10-18,1.86,26.65,27.15,27.65,8.258
1983-10-19,5.81,26.05,26.55,27.05,9.251
1983-10-20,37.36,25.7,26.2,26.7,14.901
1983-10-21,13.86,25.9,26.4,26.9,11.902
1983-10-22,25.23,25.9,26.4,26.9,9.999
1983-10-23,38.85,26.85,27.35,27.85,11.095
1983-10-24,2.79,26.75,27.25,27.75,10.5
1983-10-25,14.62,27.45,27.95,28.45,9.736
1983-10-26,10.03,24.2,24.7,25.2,9.489
1983-10-27,19.77,26.5,27,27.5,9.319
1983-10-28,14.77,26.55,27.05,27.55,12.301
1983-10-29,25.05,23.5,24,24.5,13.202
1983-10-30,25.26,23.5,24,24.5,15.402
1983-10-31,1.46,24.3,24.8,25.3,11.299
1983-11-01,0.95,24.05,24.55,25.05,10.101
1983-11-02,9.88,26.25,26.75,27.25,19.395
1983-11-03,6.3,26.2,26.7,27.2,15.3
1983-11-04,5.97,24.65,25.15,25.65,14.102
1983-11-05,5.41,24.55,25.05,25.55,13.898
1983-11-06,14.3,25.95,26.45,26.95,12.097
1983-11-07,13.08,26.5,27,27.5,11.503
1983-11-08,6.67,23.7,24.2,24.7,10.798
1983-11-09,0,26.8,27.3,27.8,10.203
1983-11-10,5.73,26.75,27.25,27.75,9.906
1983-11-11,13.07,26.9,27.4,27.9,9.863
1983-11-12,3.16,26.55,27.05,27.55,9.659
1983-11-13,1.93,26.1,26.6,27.1,9.455
1983-11-14,2.74,26.75,27.25,27.75,9.15
1983-11-15,3.82,26.45,26.95,27.45,8.427
1983-11-16,5.55,26.25,26.75,27.25,8.427
1983-11-17,0.07,26.45,26.95,27.45,8.461
1983-11-18,0.39,25.65,26.15,26.65,7.901
1983-11-19,1.02,25.85,26.35,26.85,7.416
1983-11-20,0.71,26.7,27.2,27.7,7.306
1983-11-21,3.93,27.6,28.1,28.6,7.247
1983-11-22,0.17,25.15,25.65,26.15,7.026
1983-11-23,1.49,25.85,26.35,26.85,6.822
1983-11-24,0.07,26.25,26.75,27.25,6.677
1983-11-25,0.79,25.45,25.95,26.45,6.448
1983-11-26,0.03,24.5,25,25.5,6.363
1983-11-27,1.15,25.3,25.8,26.3,6.236
1983-11-28,0.03,24.5,25,25.5,5.989
1983-11-29,52.43,24.4,24.9,25.4,8.64
1983-11-30,2.25,25.2,25.7,26.2,8.478
1983-12-01,3.22,22.55,23.05,23.55,6.304
1983-12-02,0.28,24.7,25.2,25.7,5.87
1983-12-03,3.01,24.9,25.4,25.9,5.777
1983-12-04,0.45,25.5,26,26.5,5.53
1983-12-05,1.76,25.5,26,26.5,5.463
1983-12-06,2.23,24.9,25.4,25.9,5.369
1983-12-07,11.26,24.65,25.15,25.65,5.191
1983-12-08,0.83,24.25,24.75,25.25,5.08
1983-12-09,0.04,24.35,24.85,25.35,4.919
1983-12-10,6.39,25.7,26.2,26.7,4.961
1983-12-11,0,25,25.5,26,4.987
1983-12-12,0.62,25,25.5,26,4.749
1983-12-13,1.79,25,25.5,26,4.689
1983-12-14,3.93,25.25,25.75,26.25,4.655
1983-12-15,4.32,24.2,24.7,25.2,4.757
1983-12-16,4.91,24.9,25.4,25.9,4.825
1983-12-17,6.64,25.25,25.75,26.25,4.655
1983-12-18,10.28,24.85,25.35,25.85,4.808
1983-12-19,0.62,25.25,25.75,26.25,4.443
1983-12-20,0.68,25.25,25.75,26.25,4.367
1983-12-21,5.6,24.55,25.05,25.55,4.282
1983-12-22,2.57,25.85,26.35,26.85,4.893
1983-12-23,5.66,23.5,24,24.5,5.182
1983-12-24,2.93,24.8,25.3,25.8,4.486
1983-12-25,3.09,25.15,25.65,26.15,4.222
1983-12-26,0.56,24.4,24.9,25.4,4.197
1983-12-27,0,25.95,26.45,26.95,4.027
1983-12-28,0.54,25.65,26.15,26.65,3.899
1983-12-29,13.74,26.25,26.75,27.25,3.882
1983-12-30,17.32,26.5,27,27.5,4.477
1983-12-31,40.15,23.4,23.9,24.4,4.732
1984-01-01,68.18,22.15,22.65,23.15,26.998
1984-01-02,94.81,21.85,22.35,22.85,39.996
1984-01-03,62.32,22.05,22.55,23.05,46.699
1984-01-04,46.6,21.65,22.15,22.65,33.497
1984-01-05,8.56,23.6,24.1,24.6,26.098
1984-01-06,5.89,22.6,23.1,23.6,19.599
1984-01-07,6.47,22.85,23.35,23.85,15.997
1984-01-08,1.08,23,23.5,24,13.601
1984-01-09,0.01,22.5,23,23.5,11.995
1984-01-10,0,24.2,24.7,25.2,10.798
1984-01-11,19.7,24.35,24.85,25.35,10.203
1984-01-12,6.75,25.3,25.8,26.3,10.798
1984-01-13,1.76,24.2,24.7,25.2,9.413
1984-01-14,4.07,25.15,25.65,26.15,8.912
1984-01-15,0.02,23.8,24.3,24.8,8.368
1984-01-16,2.05,25,25.5,26,8.011
1984-01-17,1.56,24.9,25.4,25.9,7.68
1984-01-18,4.56,25.05,25.55,26.05,7.357
1984-01-19,19.37,26.6,27.1,27.6,9.583
1984-01-20,1.31,24.5,25,25.5,7.739
1984-01-21,8.86,24.85,25.35,25.85,7.281
1984-01-22,5.99,23.95,24.45,24.95,7.153
1984-01-23,0.53,24.65,25.15,25.65,7.382
1984-01-24,0,24.35,24.85,25.35,6.788
1984-01-25,0,25.1,25.6,26.1,6.338
1984-01-26,0.2,25.45,25.95,26.45,6.193
1984-01-27,2.09,24.2,24.7,25.2,5.913
1984-01-28,2.14,24.35,24.85,25.35,5.607
1984-01-29,3.51,25.3,25.8,26.3,5.615
1984-01-30,2.33,25.05,25.55,26.05,5.692
1984-01-31,3.18,24.35,24.85,25.35,5.42
1984-02-01,0.14,23.95,24.45,24.95,5.318
1984-02-02,1.61,24.9,25.4,25.9,5.276
1984-02-03,2.81,25.1,25.6,26.1,5.216
1984-02-04,3.4,25.05,25.55,26.05,5.174
1984-02-05,7.04,25.95,26.45,26.95,4.961
1984-02-06,19.51,24.85,25.35,25.85,4.8
1984-02-07,21.16,25.25,25.75,26.25,4.893
1984-02-08,0.98,23.65,24.15,24.65,4.859
1984-02-09,0.03,24.55,25.05,25.55,4.732
1984-02-10,1.36,25.55,26.05,26.55,4.723
1984-02-11,0,24.35,24.85,25.35,4.554
1984-02-12,0.06,26.1,26.6,27.1,4.554
1984-02-13,1.7,24.3,24.8,25.3,4.554
1984-02-14,0,24.75,25.25,25.75,4.418
1984-02-15,0,25.7,26.2,26.7,4.29
1984-02-16,0,25.4,25.9,26.4,4.112
1984-02-17,0,25.4,25.9,26.4,4.103
1984-02-18,2.23,25.1,25.6,26.1,3.899
1984-02-19,0.14,26.3,26.8,27.3,3.865
1984-02-20,0.02,25.9,26.4,26.9,3.865
1984-02-21,8.14,26.05,26.55,27.05,3.806
1984-02-22,4.94,26.5,27,27.5,4.163
1984-02-23,4.72,25.15,25.65,26.15,3.746
1984-02-24,12.73,23.7,24.2,24.7,3.848
1984-02-25,11.82,25.9,26.4,26.9,4.851
1984-02-26,2.32,24.55,25.05,25.55,5.242
1984-02-27,22.27,24.65,25.15,25.65,4.239
1984-02-28,64.81,26.5,27,27.5,12.097
1984-02-29,87.26,24.3,24.8,25.3,35.298
1984-03-01,29.3,21.75,22.25,22.75,36.997
1984-03-02,1.75,21.65,22.15,22.65,18.494
1984-03-03,0.01,25.25,25.75,26.25,11.698
1984-03-04,2,24.5,25,25.5,9.651
1984-03-05,3.99,26.25,26.75,27.25,8.963
1984-03-06,0.94,25.2,25.7,26.2,8.368
1984-03-07,6.3,25.3,25.8,26.3,7.858
1984-03-08,2.07,23.95,24.45,24.95,7.459
1984-03-09,1.42,23.3,23.8,24.3,7.196
1984-03-10,0,24.4,24.9,25.4,6.83
1984-03-11,0.29,24.6,25.1,25.6,6.49
1984-03-12,0.29,25.65,26.15,26.65,6.431
1984-03-13,3.13,24.55,25.05,25.55,6.176
1984-03-14,8.57,26.05,26.55,27.05,5.955
1984-03-15,2.21,25.65,26.15,26.65,6.057
1984-03-16,0,23.95,24.45,24.95,5.717
1984-03-17,0,25.55,26.05,26.55,5.259
1984-03-18,0,25.05,25.55,26.05,5.063
1984-03-19,1.8,25.65,26.15,26.65,4.919
1984-03-20,0.04,25.95,26.45,26.95,4.732
1984-03-21,4.2,26.1,26.6,27.1,4.613
1984-03-22,0,25.8,26.3,26.8,4.554
1984-03-23,0,25.85,26.35,26.85,4.46
1984-03-24,0,25.95,26.45,26.95,4.316
1984-03-25,0,26.35,26.85,27.35,4.197
1984-03-26,0,26.75,27.25,27.75,4.197
1984-03-27,0,25.6,26.1,26.6,4.146
1984-03-28,0,26.85,27.35,27.85,4.027
1984-03-29,0,27.55,28.05,28.55,4.027
1984-03-30,0.77,26.55,27.05,27.55,3.899
1984-03-31,7.44,27.45,27.95,28.45,3.95
1984-04-01,0,24.5,25,25.5,3.993
1984-04-02,0,25.55,26.05,26.55,3.865
1984-04-03,0,25.3,25.8,26.3,3.789
1984-04-04,0.35,26.65,27.15,27.65,3.721
1984-04-05,1.44,26.8,27.3,27.8,3.721
1984-04-06,0,25.25,25.75,26.25,3.721
1984-04-07,0,25.8,26.3,26.8,3.568
1984-04-08,0,26.15,26.65,27.15,3.568
1984-04-09,0.31,26.35,26.85,27.35,3.568
1984-04-10,0.67,27.85,28.35,28.85,3.424
1984-04-11,0,27.1,27.6,28.1,3.347
1984-04-12,0.04,27.45,27.95,28.45,3.347
1984-04-13,5.76,28.45,28.95,29.45,3.313
1984-04-14,0.66,27.3,27.8,28.3,3.288
1984-04-15,0,27.8,28.3,28.8,3.237
1984-04-16,0,27.5,28,28.5,3.101
1984-04-17,48.58,26.55,27.05,27.55,3.662
1984-04-18,8.12,23.9,24.4,24.9,6.83
1984-04-19,0.64,25.35,25.85,26.35,3.611
1984-04-20,0,25.05,25.55,26.05,3.211
1984-04-21,0,25.8,26.3,26.8,3.152
1984-04-22,0.3,25.8,26.3,26.8,3.152
1984-04-23,12.9,26.4,26.9,27.4,3.152
1984-04-24,1.33,26.65,27.15,27.65,3.092
1984-04-25,1,26.15,26.65,27.15,3.016
1984-04-26,12.72,26.95,27.45,27.95,3.041
1984-04-27,0.04,26.5,27,27.5,3.016
1984-04-28,0.71,26.15,26.65,27.15,2.939
1984-04-29,0,26.75,27.25,27.75,2.888
1984-04-30,1.33,26.3,26.8,27.3,3.016
1984-05-01,8.49,26.65,27.15,27.65,3.058
1984-05-02,11.12,26.15,26.65,27.15,3.186
1984-05-03,0.67,25.85,26.35,26.85,2.999
1984-05-04,3.94,26.95,27.45,27.95,2.973
1984-05-05,7.3,26.7,27.2,27.7,2.982
1984-05-06,21.65,26.85,27.35,27.85,2.948
1984-05-07,33.19,26.8,27.3,27.8,5.004
1984-05-08,3.54,25.2,25.7,26.2,6.516
1984-05-09,0.63,25.85,26.35,26.85,4.91
1984-05-10,4.93,25.4,25.9,26.4,3.823
1984-05-11,25.53,26.9,27.4,27.9,4.282
1984-05-12,6.42,26.2,26.7,27.2,4.018
1984-05-13,3.7,25.5,26,26.5,3.746
1984-05-14,8.24,24.6,25.1,25.6,3.628
1984-05-15,0.27,25.5,26,26.5,3.577
1984-05-16,10.39,25.95,26.45,26.95,3.441
1984-05-17,16.24,26.65,27.15,27.65,3.993
1984-05-18,14.55,26.5,27,27.5,5.522
1984-05-19,16.92,23.65,24.15,24.65,6.423
1984-05-20,6.3,26.4,26.9,27.4,5.267
1984-05-21,0.51,26.8,27.3,27.8,5.403
1984-05-22,31.56,25.7,26.2,26.7,10.696
1984-05-23,4.47,26.85,27.35,27.85,9.821
1984-05-24,9.63,26.25,26.75,27.25,8.3
1984-05-25,1.89,24.05,24.55,25.05,6.439
1984-05-26,35.9,26.15,26.65,27.15,9.472
1984-05-27,27.51,26,26.5,27,13.796
1984-05-28,18.31,26.9,27.4,27.9,9.617
1984-05-29,2.77,26.25,26.75,27.25,8.291
1984-05-30,0.13,27.1,27.6,28.1,7.365
1984-05-31,8.06,26.3,26.8,27.3,6.822
1984-06-01,1.44,26.05,26.55,27.05,7.162
1984-06-02,33.15,27.35,27.85,28.35,6.915
1984-06-03,8.2,27.65,28.15,28.65,7.247
1984-06-04,4.82,26.45,26.95,27.45,6.992
1984-06-05,0,27.1,27.6,28.1,6.49
1984-06-06,6.04,25.9,26.4,26.9,5.981
1984-06-07,4.66,26.05,26.55,27.05,5.785
1984-06-08,20.22,25.4,25.9,26.4,5.709
1984-06-09,32.39,26.25,26.75,27.25,5.726
1984-06-10,12.64,26.75,27.25,27.75,6.168
1984-06-11,8.48,26.8,27.3,27.8,7.382
1984-06-12,18.61,27.4,27.9,28.4,12.301
1984-06-13,12.39,25.05,25.55,26.05,9.455
1984-06-14,5.54,27,27.5,28,8.028
1984-06-15,8.71,25.95,26.45,26.95,7.179
1984-06-16,9.84,24.65,25.15,25.65,6.941
1984-06-17,7.83,27.05,27.55,28.05,6.762
1984-06-18,0.11,26.55,27.05,27.55,6.397
1984-06-19,8.19,24.35,24.85,25.35,6.091
1984-06-20,41.49,26.3,26.8,27.3,5.879
1984-06-21,4.83,25.5,26,26.5,6.142
1984-06-22,1.51,24.85,25.35,25.85,6.762
1984-06-23,1.88,26.1,26.6,27.1,5.93
1984-06-24,36.63,25.25,25.75,26.25,9.073
1984-06-25,3.13,24.95,25.45,25.95,7.875
1984-06-26,0.52,24.4,24.9,25.4,6.516
1984-06-27,0.34,26.45,26.95,27.45,5.344
1984-06-28,35.5,25.55,26.05,26.55,5.097
1984-06-29,24.93,26.9,27.4,27.9,7.969
1984-06-30,60.27,22.95,23.45,23.95,16.702
1984-07-01,43.73,25,25.5,26,16.702
1984-07-02,12.96,26,26.5,27,14.102
1984-07-03,21.94,24.1,24.6,25.1,11.095
1984-07-04,14.69,26.5,27,27.5,13.796
1984-07-05,18.25,26.3,26.8,27.3,13.397
1984-07-06,8.09,25.4,25.9,26.4,13.898
1984-07-07,14.91,26.4,26.9,27.4,15.3
1984-07-08,4.56,25.75,26.25,26.75,13.695
1984-07-09,10.19,26.3,26.8,27.3,12.097
1984-07-10,2.31,25.7,26.2,26.7,11.095
1984-07-11,1.57,26.4,26.9,27.4,10.5
1984-07-12,0,25.8,26.3,26.8,9.268
1984-07-13,34.94,26.05,26.55,27.05,8.776
1984-07-14,10.16,26.7,27.2,27.7,8.402
1984-07-15,2.99,23.65,24.15,24.65,7.986
1984-07-16,8.24,25,25.5,26,7.646
1984-07-17,9.07,26.55,27.05,27.55,7.442
1984-07-18,6.86,23.8,24.3,24.8,6.992
1984-07-19,15.47,27,27.5,28,7.909
1984-07-20,71.51,25.3,25.8,26.3,8.3
1984-07-21,24.12,25.85,26.35,26.85,14.697
1984-07-22,8.76,25.7,26.2,26.7,14.502
1984-07-23,1.88,25.3,25.8,26.3,9.94
1984-07-24,6.13,25.95,26.45,26.95,8.733
1984-07-25,4.72,25.2,25.7,26.2,8.113
1984-07-26,1.05,26.15,26.65,27.15,7.646
1984-07-27,17.39,26.75,27.25,27.75,7.535
1984-07-28,8.38,26.9,27.4,27.9,7.833
1984-07-29,6.31,26.6,27.1,27.6,7.298
1984-07-30,16.85,26.25,26.75,27.25,8.495
1984-07-31,19.58,26.8,27.3,27.8,7.952
1984-08-01,7.19,25.8,26.3,26.8,8.818
1984-08-02,12.36,25.9,26.4,26.9,7.969
1984-08-03,2.42,25.05,25.55,26.05,7.79
1984-08-04,4.71,25,25.5,26,7.162
1984-08-05,6.13,26.05,26.55,27.05,10.101
1984-08-06,53.19,25.05,25.55,26.05,8.037
1984-08-07,37.26,26,26.5,27,31.594
1984-08-08,23.73,25.55,26.05,26.55,14.799
1984-08-09,45.24,24.35,24.85,25.35,18.996
1984-08-10,2.77,23.2,23.7,24.2,14.502
1984-08-11,68.04,24.95,25.45,25.95,14.901
1984-08-12,14.62,25.95,26.45,26.95,15.198
1984-08-13,5.66,25.55,26.05,26.55,12.199
1984-08-14,10.64,24.85,25.35,25.85,11.002
1984-08-15,10.05,26,26.5,27,10.398
1984-08-16,9.18,24.1,24.6,25.1,9.88
1984-08-17,46.86,26.4,26.9,27.4,12.199
1984-08-18,11.68,25.55,26.05,26.55,11.002
1984-08-19,8.51,25.7,26.2,26.7,10.203
1984-08-20,18.49,25.8,26.3,26.8,9.583
1984-08-21,17.55,26.6,27.1,27.6,10.798
1984-08-22,21.79,25.6,26.1,26.6,11.698
1984-08-23,20.36,25.85,26.35,26.85,15.198
1984-08-24,45.7,23.65,24.15,24.65,20.295
1984-08-25,3.29,26.5,27,27.5,15.3
1984-08-26,8.2,25.95,26.45,26.95,13.695
1984-08-27,2.03,27,27.5,28,12.803
1984-08-28,36.39,25.7,26.2,26.7,14.799
1984-08-29,13.55,25.4,25.9,26.4,14.697
1984-08-30,9.6,26.6,27.1,27.6,13.601
1984-08-31,12,26.45,26.95,27.45,12.301
1984-09-01,16.45,25.95,26.45,26.95,21.196
1984-09-02,10.06,25.2,25.7,26.2,18.401
1984-09-03,11.38,26.3,26.8,27.3,16.201
1984-09-04,5.35,26.95,27.45,27.95,14
1984-09-05,6.04,24.8,25.3,25.8,16.396
1984-09-06,10.2,26.75,27.25,27.75,14.298
1984-09-07,18.11,25.3,25.8,26.3,13.397
1984-09-08,37.08,25.45,25.95,26.45,13.796
1984-09-09,10.11,26.4,26.9,27.4,13.295
1984-09-10,30.84,26.1,26.6,27.1,12.803
1984-09-11,6.1,25.9,26.4,26.9,12.395
1984-09-12,24.77,25.6,26.1,26.6,12.097
1984-09-13,6.82,26.05,26.55,27.05,12.998
1984-09-14,8.43,25.85,26.35,26.85,13.898
1984-09-15,6.65,25.45,25.95,26.45,12.803
1984-09-16,15.1,25.35,25.85,26.35,13.898
1984-09-17,47.82,25.35,25.85,26.35,20.1
1984-09-18,8.05,26.3,26.8,27.3,16.702
1984-09-19,5.31,26.25,26.75,27.25,14.502
1984-09-20,11.03,26.5,27,27.5,13.295
1984-09-21,9.15,26.85,27.35,27.85,13.397
1984-09-22,8.55,26.4,26.9,27.4,12.599
1984-09-23,3.51,25.25,25.75,26.25,11.401
1984-09-24,63.75,25.7,26.2,26.7,11.8
1984-09-25,7.25,25.95,26.45,26.95,11.902
1984-09-26,4.76,25.25,25.75,26.25,11.299
1984-09-27,1.41,25.6,26.1,26.6,10.696
1984-09-28,3.15,26.15,26.65,27.15,9.965
1984-09-29,2.87,27.3,27.8,28.3,9.642
1984-09-30,12.15,25.7,26.2,26.7,9.591
1984-10-01,6.19,26.05,26.55,27.05,9.039
1984-10-02,30.6,26.35,26.85,27.35,9.005
1984-10-03,9.04,26.9,27.4,27.9,9.031
1984-10-04,2.62,26.25,26.75,27.25,8.58
1984-10-05,7.51,23.7,24.2,24.7,8.232
1984-10-06,13.75,25.25,25.75,26.25,8.096
1984-10-07,17.39,25.85,26.35,26.85,8.47
1984-10-08,4.86,24.85,25.35,25.85,8.946
1984-10-09,6.13,25.05,25.55,26.05,8.767
1984-10-10,27.01,25.4,25.9,26.4,10.203
1984-10-11,79.1,23.9,24.4,24.9,24.594
1984-10-12,4.41,25.8,26.3,26.8,19.2
1984-10-13,1.71,22.6,23.1,23.6,12.199
1984-10-14,0.59,24.35,24.85,25.35,10.5
1984-10-15,12.8,24.1,24.6,25.1,13.295
1984-10-16,7.82,25.6,26.1,26.6,11.698
1984-10-17,3.88,26.45,26.95,27.45,10.602
1984-10-18,0.45,24.65,25.15,25.65,9.608
1984-10-19,0.45,25.8,26.3,26.8,8.98
1984-10-20,2.99,25.5,26,26.5,8.903
1984-10-21,6.3,27,27.5,28,8.266
1984-10-22,23.27,26.4,26.9,27.4,8.487
1984-10-23,13.22,27.1,27.6,28.1,9.455
1984-10-24,23.31,25.55,26.05,26.55,8.529
1984-10-25,23.37,25.9,26.4,26.9,8.699
1984-10-26,18.95,25.5,26,26.5,16.303
1984-10-27,2.83,25.6,26.1,26.6,12.199
1984-10-28,18.78,23.25,23.75,24.25,9.659
1984-10-29,20.61,26,26.5,27,9.625
1984-10-30,9.91,25.6,26.1,26.6,8.946
